Sub_Category,Lemma,Count
forum,"בד""כ",9
forum,בלייזר,9
forum,בעין,9
forum,ג,9
forum,גובה,9
forum,גלוקוז,9
forum,דוד,9
forum,דווקא,9
forum,דופק,9
forum,דק,9
forum,הביא,9
forum,הגלולה,9
forum,הופעה,9
forum,החליט,9
forum,החליף,9
forum,החלמה,9
forum,העביר,9
forum,הרפס,9
forum,השתלה,9
forum,וידא,9
forum,זנב,9
forum,חדרה,9
forum,חווה,9
forum,חיזק,9
forum,חייב,9
forum,יעיל,9
forum,ירך,9
forum,כפר,9
forum,כרוני,9
forum,לבד,9
forum,לערך,9
forum,לקחה,9
forum,לרוב,9
forum,מגור,9
forum,מדויק,9
forum,מהווה,9
forum,מהיר,9
forum,ממושך,9
forum,מרכיב,9
forum,מתמחה,9
forum,נבחר,9
forum,נוירולוג,9
forum,נפיחות,9
forum,סורוקה,9
forum,עובדה,9
forum,עשב,9
forum,עתיד,9
forum,פיתח,9
forum,פסיכיאטר,9
forum,ציסטה,9
forum,קבוצה,9
forum,קיימים,9
forum,קלורי,9
forum,קרה,9
forum,ראוי,9
forum,רוקח,9
forum,רלוונטי,9
forum,רקע,9
forum,שאלתי,9
forum,שאר,9
forum,שבע,9
forum,שותה,9
forum,שיעור,9
forum,שנייה,9
forum,"ת""א",9
forum,תואר,9
forum,תל,9
forum,תנועה,9
forum,##ולוגיה,8
forum,אבחן,8
forum,אוזבקיסטן,8
forum,אולטרסאונד,8
forum,אורח,8
forum,אחור,8
forum,אינסולין,8
forum,אמא,8
forum,אנגלייה,8
forum,ארוך,8
forum,אתמול,8
forum,בינלאומי,8
forum,ביקור,8
forum,בעייתי,8
forum,בעקב,8
forum,גבי,8
forum,גודל,8
forum,דג,8
forum,דרוש,8
forum,הבינו,8
forum,הזרקה,8
forum,החמיר,8
forum,הסרה,8
forum,העיד,8
forum,הקדם,8
forum,השאיר,8
forum,השיב,8
forum,השלכה,8
forum,התכוון,8
forum,חילוף,8
forum,חשיפה,8
forum,טראומה,8
forum,יזם,8
forum,יחיד,8
forum,יחידה,8
forum,ים,8
forum,יממה,8
forum,יקר,8
forum,ירק,8
forum,ישראלי,8
forum,כוונה,8
forum,כרמל,8
forum,לחי,8
forum,מאיר,8
forum,מאת,8
forum,מבנה,8
forum,מגוון,8
forum,מגרד,8
forum,מודאג,8
forum,מוקדם,8
forum,מותאם,8
forum,מחיר,8
forum,מחפש,8
forum,מירי,8
forum,מניעה,8
forum,מנע,8
forum,מצוי,8
forum,מראה,8
forum,משמש,8
forum,מתון,8
forum,נגע,8
forum,נופל,8
forum,נורא,8
forum,נותן,8
forum,נותר,8
forum,נספג,8
forum,נעזר,8
forum,נתון,8
forum,סיני,8
forum,עדיף,8
forum,עיכול,8
forum,עיקרון,8
forum,עלייה,8
forum,עמד,8
forum,עמק,8
forum,עץ,8
forum,ערכו,8
forum,עשו,8
forum,פיזי,8
forum,פנימייה,8
forum,פרי,8
forum,פרסום,8
forum,קבוץ,8
forum,קומפלקס,8
forum,ר,8
forum,רקמה,8
forum,רשימה,8
forum,שוקל,8
forum,שילוב,8
forum,שמואל,8
forum,שעורה,8
forum,תורשתי,8
forum,תחזוקה,8
forum,תפרחת,8
forum,תקווה,8
forum,אב,7
forum,אוויר,7
forum,אורית,7
forum,אורך,7
forum,אחראי,7
forum,אחריות,7
forum,איני,7
forum,איפה,7
forum,אנושי,7
forum,אנטיביוטי,7
forum,אקמול,7
forum,בוחן,7
forum,בזה,7
forum,בחילות,7
forum,בטוח,7
forum,ביטוח,7
forum,בירך,7
forum,בצקת,7
forum,בשביל,7
forum,בתוך,7
forum,גוריון,7
forum,דיפלומטיה,7
forum,דיקור,7
forum,דל,7
forum,הדריך,7
forum,החזר,7
forum,החמרה,7
forum,היות,7
forum,הכרח,7
forum,"הנ""ל",7
forum,הסברתי,7
