Sub_Category,Lemma,Count
haaretz,אומר,942
haaretz,תפקיד,940
haaretz,שם,938
haaretz,הגיע,934
haaretz,עניין,934
haaretz,עובד,932
haaretz,כבר,928
haaretz,בחירה,917
haaretz,מקום,917
haaretz,שוק,914
haaretz,מחיר,907
haaretz,נגד,907
haaretz,עולם,891
haaretz,אפשר,888
haaretz,אינו,872
haaretz,חלק,869
haaretz,כן,869
haaretz,טוב,858
haaretz,זמן,852
haaretz,בא,835
haaretz,שניים,825
haaretz,לפי,817
haaretz,ספר,813
haaretz,אף,812
haaretz,*,795
haaretz,מי,775
haaretz,ל,769
haaretz,שירות,755
haaretz,קבוצה,752
haaretz,כ,750
haaretz,בעל,745
haaretz,ה,742
haaretz,משחק,732
haaretz,מרכז,725
haaretz,יכול,724
haaretz,"יו""ר",723
haaretz,אחרי,720
haaretz,תוכנית,720
haaretz,נראה,718
haaretz,ילד,717
haaretz,תל,709
haaretz,ביטחון,705
haaretz,מצב,701
haaretz,בל,700
haaretz,ניהל,700
haaretz,אביב,698
haaretz,פעם,696
haaretz,פעילות,694
haaretz,"ח""כ",689
haaretz,ברק,688
haaretz,מן,686
haaretz,שעה,685
haaretz,אחת,683
haaretz,הצעה,679
haaretz,רמה,671
haaretz,קשה,669
haaretz,אלף,656
haaretz,סרט,655
haaretz,סוף,651
haaretz,מאוד,649
haaretz,אי,646
haaretz,החלטה,646
haaretz,יהודי,637
haaretz,צד,636
haaretz,ביקש,634
haaretz,עלייה,633
haaretz,פנים,633
haaretz,"ארה""ב",621
haaretz,הסכם,620
haaretz,אישה,619
haaretz,אלא,618
haaretz,ירידה,618
haaretz,אמריקאי,601
haaretz,פרס,601
haaretz,תקשורת,601
haaretz,סיעה,599
haaretz,ירושלים,597
haaretz,משטרה,589
haaretz,מכירה,587
haaretz,אזור,585
haaretz,שטח,585
haaretz,אדם,583
haaretz,תיק,576
haaretz,בנק,573
haaretz,כלל,568
haaretz,תחום,568
haaretz,מקרה,560
haaretz,מספר,557
haaretz,חמישה,553
haaretz,תמונה,552
haaretz,כתב,550
haaretz,ארץ,549
haaretz,פעולה,549
haaretz,הליכוד,545
haaretz,שלום,541
haaretz,השקעה,540
haaretz,דובר,538
haaretz,רווח,536
haaretz,צריך,535
haaretz,תוצאה,534
haaretz,ג'ורג',531
haaretz,מערכה,528
haaretz,תקופה,527
haaretz,החל,524
haaretz,נמצא,523
haaretz,המשיך,522
haaretz,כוח,520
haaretz,נושא,520
haaretz,עדיין,519
haaretz,דין,515
haaretz,לאומי,511
haaretz,הצליח,510
haaretz,עשה,510
haaretz,בת,509
haaretz,תקציב,509
haaretz,גבוה,508
haaretz,רוב,507
haaretz,ערוץ,506
haaretz,הודיע,503
haaretz,ארגון,501
haaretz,ארבעה,500
haaretz,אולם,499
haaretz,החליט,494
haaretz,לה,491
haaretz,אמור,486
haaretz,הכנסה,486
haaretz,נקודה,485
haaretz,אתר,484
haaretz,משפחה,484
haaretz,אופן,482
haaretz,פוליטי,479
haaretz,רשת,478
haaretz,נתן,474
haaretz,נשיא,473
haaretz,עת,471
haaretz,הרבה,468
haaretz,רוצה,468
haaretz,דעת,466
haaretz,שונה,466
haaretz,שאלה,462
haaretz,שינוי,462
haaretz,לעומת,461
haaretz,כולל,458
haaretz,זכות,456
haaretz,קרוב,454
haaretz,מול,453
haaretz,נעשה,453
haaretz,קו,453
haaretz,תעשייה,439
haaretz,בכיר,434
haaretz,חולה,434
haaretz,גורם,431
haaretz,ללא,431
haaretz,נכנס,431
haaretz,קטן,431
haaretz,רבעון,429
haaretz,"ש""ס",428
haaretz,פלשתינאים,426
haaretz,חקירה,425
haaretz,בעקבות,424
haaretz,כאשר,424
haaretz,שופט,420
haaretz,נבחר,419
haaretz,פיגוע,419
haaretz,טענה,418
haaretz,מס,417
haaretz,בעיה,416
haaretz,"מנכ""ל",415
haaretz,קשר,415
haaretz,עיר,413
haaretz,חצי,412
haaretz,ים,410
haaretz,ערבי,408
haaretz,באמצעות,407
haaretz,עקר,407
haaretz,כלכלי,406
haaretz,מוצר,403
haaretz,צורך,401
haaretz,תצלום,401
haaretz,תחילה,400
haaretz,יחס,398
haaretz,כסף,397
haaretz,ערב,397
haaretz,"צה""ל",397
haaretz,בו,395
haaretz,חינוך,395
haaretz,שיעור,395
haaretz,מלחמה,394
haaretz,ניו,393
haaretz,הביא,389
haaretz,תביעה,388
haaretz,מסחר,387
haaretz,בני,386
haaretz,יוכל,386
haaretz,ברור,385
haaretz,חייב,385
haaretz,אשר,384
haaretz,חוץ,384
haaretz,עלה,379
haaretz,בתוך,374
haaretz,מקור,374
haaretz,שישה,373
haaretz,הוצאה,371
haaretz,אפילו,369
haaretz,ביצע,368
haaretz,לכן,368
haaretz,מיליארד,368
haaretz,דירה,366
haaretz,למרות,365
haaretz,כמעט,362
haaretz,תנועה,362
haaretz,מדד,361
haaretz,נציג,360
haaretz,סגן,358
haaretz,ניסיון,357
haaretz,משפטי,355
haaretz,עשרה,355
haaretz,קרן,352
haaretz,עולה,351
haaretz,צפוי,351
haaretz,קודם,351
haaretz,לוי,350
haaretz,פרסום,350
haaretz,די,349
haaretz,אולי,348
haaretz,הציג,348
haaretz,הקמה,347
haaretz,קל,347
haaretz,רביעי,347
haaretz,מידע,346
haaretz,שיחה,346
haaretz,הוביל,345
haaretz,פחות,345
haaretz,הערכה,344
haaretz,מכונית,344
haaretz,אב,343
haaretz,אוצר,343
haaretz,ירד,342
haaretz,חייל,340
haaretz,עומד,339
haaretz,בגלל,338
haaretz,מסגרת,338
haaretz,סיפר,338
haaretz,עכשיו,338
haaretz,שחקן,338
haaretz,אינטרנט,337
haaretz,רחוב,336
haaretz,אירופה,335
haaretz,חשוב,334
haaretz,כאן,334
haaretz,מדור,333
haaretz,נתון,333
haaretz,טכנולוגיה,330
haaretz,נמוך,330
haaretz,עשוי,330
haaretz,מפעל,329
haaretz,ציבור,329
haaretz,שער,329
haaretz,בלבד,328
haaretz,ניסה,328
haaretz,תושב,328
haaretz,מחשב,326
haaretz,יכולת,325
haaretz,אצל,324
haaretz,דיבר,324
haaretz,יצא,324
haaretz,נשאר,324
haaretz,הפועל,323
haaretz,לב,323
haaretz,אור,322
haaretz,הודעה,320
haaretz,רגע,320
haaretz,העביר,318
haaretz,יוצא,318
haaretz,מועצה,317
haaretz,מכבי,317
haaretz,עסק,317
haaretz,עמדה,315
haaretz,תגובה,314
haaretz,בחינה,313
haaretz,סיבה,313
haaretz,"עו""ד",313
haaretz,בנייה,311
haaretz,הון,310
haaretz,"מו""מ",308
haaretz,התחיל,307
haaretz,יורק,307
haaretz,שידור,306
haaretz,תהליך,306
haaretz,כפי,305
haaretz,שני,305
haaretz,טען,304
haaretz,עובדה,304
haaretz,תמורה,304
haaretz,פיתוח,303
haaretz,ישיר,302
haaretz,ניצח,302
haaretz,יודע,301
haaretz,ישיבה,300
haaretz,שכר,300
haaretz,תנאי,300
haaretz,אפשרות,299
haaretz,כה,299
haaretz,נערך,299
haaretz,חד,298
haaretz,מטרה,297
haaretz,פרטי,297
haaretz,השתמש,296
haaretz,שיטה,296
haaretz,מאה,295
haaretz,מקומי,295
haaretz,מרכזי,295
haaretz,שותף,295
haaretz,שלב,295
haaretz,הגיש,294
haaretz,הורה,293
haaretz,פרסם,293
haaretz,בינלאומי,292
haaretz,משום,291
haaretz,העריך,290
haaretz,עסקה,290
haaretz,תמיכה,290
haaretz,התקיים,289
haaretz,כלי,289
haaretz,כעת,289
haaretz,ביניים,288
haaretz,צעיר,288
haaretz,ניתן,286
haaretz,נפגע,284
haaretz,קריאה,284
haaretz,עונה,283
haaretz,פרויקט,283
haaretz,מהלך,282
haaretz,סיפור,282
haaretz,קיים,280
haaretz,פלשתינית,278
haaretz,פברואר,277
haaretz,קבע,277
haaretz,שימוש,277
haaretz,במשך,276
haaretz,טוען,276
haaretz,מדיניות,275
haaretz,מחזור,275
haaretz,יחידה,274
haaretz,לשכה,274
haaretz,ספק,274
haaretz,קואליציה,274
haaretz,בידי,273
haaretz,מתן,273
haaretz,רכישה,273
haaretz,טלוויזיה,272
haaretz,חזר,271
haaretz,מים,271
haaretz,נכון,271
haaretz,פעל,271
haaretz,דומה,270
haaretz,פתח,270
haaretz,מועמד,269
haaretz,סקר,269
haaretz,שילם,269
haaretz,אזרח,268
haaretz,כוונה,268
haaretz,בקשה,267
haaretz,נקבע,267
haaretz,מתוך,266
haaretz,שווי,266
haaretz,בורסה,265
haaretz,בפני,265
haaretz,חדר,265
haaretz,קרא,264
haaretz,טלפון,263
haaretz,עתיד,263
haaretz,ינואר,262
haaretz,אישור,261
haaretz,הפסד,261
haaretz,הראה,261
haaretz,שיר,261
haaretz,אירוע,260
haaretz,יתר,260
haaretz,השקיע,259
haaretz,העלה,258
haaretz,מחלה,258
haaretz,סוג,258
haaretz,מסר,257
haaretz,משל,257
haaretz,אינה,256
haaretz,אריאל,256
haaretz,מעמד,256
haaretz,הנה,255
haaretz,עלול,255
haaretz,פועל,255
haaretz,ראשות,255
haaretz,תוכנה,255
haaretz,בדיקה,254
haaretz,הנהלה,254
haaretz,כנראה,254
haaretz,לקוח,253
haaretz,עמד,253
haaretz,הבטיח,252
haaretz,לפחות,252
haaretz,תחנה,252
haaretz,גילה,251
haaretz,יסוד,251
haaretz,כפר,251
haaretz,תווך,250
haaretz,ביטוח,249
haaretz,איחוד,247
haaretz,רואה,247
haaretz,הצטרף,245
haaretz,ביקר,244
haaretz,צוות,244
haaretz,מורה,243
haaretz,ראה,243
haaretz,תעופה,243
haaretz,ככל,242
haaretz,מעט,242
haaretz,נוכחי,242
haaretz,מדי,241
haaretz,משק,241
haaretz,נחשב,240
haaretz,תלמיד,240
haaretz,חשוד,239
haaretz,מוזיקה,239
haaretz,היקף,238
haaretz,שעבר,238
haaretz,בסיס,237
haaretz,הוסיף,237
haaretz,הצבעה,237
haaretz,ליגה,237
haaretz,מונה,237
haaretz,נמנע,237
haaretz,ערך,236
haaretz,רחב,236
haaretz,רכש,236
haaretz,אישר,235
haaretz,מיוחד,235
haaretz,דיון,234
haaretz,סיפק,234
haaretz,שום,234
haaretz,חיפה,233
haaretz,מקביל,233
haaretz,צעד,233
haaretz,במקום,232
haaretz,מטוס,232
haaretz,נהרג,232
haaretz,צפון,232
haaretz,מחלקה,231
haaretz,אוניברסיטה,230
haaretz,דקה,230
haaretz,מעבר,230
haaretz,פשוט,230
haaretz,רכב,230
haaretz,שאר,230
haaretz,טיסה,229
haaretz,מוות,229
haaretz,ענף,229
haaretz,אילו,228
haaretz,נרשם,228
haaretz,עוסק,228
haaretz,תשלום,228
haaretz,ביקורת,227
haaretz,דווקא,227
haaretz,השתתף,227
haaretz,מאבק,227
haaretz,מגיע,227
haaretz,מינוי,227
haaretz,שדה,227
haaretz,גידול,226
haaretz,הקים,226
haaretz,רצח,226
haaretz,כדור,225
haaretz,סמוך,225
haaretz,עושה,225
haaretz,רשימה,225
haaretz,שליטה,225
haaretz,יוסי,224
haaretz,סכום,224
haaretz,עורך,224
haaretz,חדשה,223
haaretz,ניצחון,223
haaretz,בוקר,222
haaretz,גרמנייה,222
haaretz,דק,222
haaretz,הגנה,222
haaretz,הצביע,222
haaretz,חשבון,222
haaretz,ליכוד,222
haaretz,עבירה,222
haaretz,קהל,222
haaretz,אישי,221
haaretz,דוד,221
haaretz,התמודד,221
haaretz,שוב,221
haaretz,כללי,220
haaretz,נדרש,220
haaretz,נפתח,220
haaretz,כניסה,219
haaretz,ליברמן,219
haaretz,נמכר,219
haaretz,עיתון,219
haaretz,גיל,217
haaretz,דרום,217
haaretz,חוקר,217
haaretz,מכתב,217
haaretz,אומנות,216
haaretz,דוגמה,216
haaretz,יצירה,216
haaretz,מאפשר,216
haaretz,מוכן,216
haaretz,מיקרוסופט,216
haaretz,סייע,215
haaretz,שלשום,215
haaretz,ידוע,214
haaretz,מחקר,214
haaretz,משבר,214
haaretz,ניהול,214
haaretz,סך,214
haaretz,צבאי,214
haaretz,ביילין,213
haaretz,טיפול,213
haaretz,יועץ,213
haaretz,פתרון,213
haaretz,תרבות,213
haaretz,הוגש,212
haaretz,טק,212
haaretz,מטען,212
haaretz,שבת,212
haaretz,גבר,211
haaretz,קצר,211
haaretz,כלכלה,210
haaretz,מנהל,210
haaretz,מעשה,209
haaretz,נתניהו,209
haaretz,ערפאת,209
haaretz,אושר,208
haaretz,איך,208
haaretz,המשך,208
haaretz,פגישה,208
haaretz,תמיד,208
haaretz,אוכלוסייה,207
haaretz,צמיחה,207
haaretz,שיתוף,207
haaretz,עיקרי,206
haaretz,"בית""ר",205
haaretz,זר,205
haaretz,נמשך,205
haaretz,סדרה,205
haaretz,פרשה,205
haaretz,כוהן,204
haaretz,לגבי,204
haaretz,עקב,204
haaretz,חנות,203
haaretz,מחר,203
haaretz,שיא,203
haaretz,שלטון,203
haaretz,מילה,202
haaretz,פרק,202
haaretz,שימש,202
haaretz,תערוכה,202
haaretz,הכיר,200
haaretz,התקבל,200
haaretz,יחד,200
haaretz,ירי,200
haaretz,לימוד,200
haaretz,משהו,200
haaretz,ציין,200
haaretz,הציע,199
haaretz,הרי,199
haaretz,התכוון,198
haaretz,מכרז,198
haaretz,נכס,198
haaretz,אלימות,197
haaretz,דרישה,197
haaretz,דרעי,197
haaretz,התנגד,197
haaretz,חסר,197
haaretz,פתוח,197
haaretz,ברית,196
haaretz,חוב,196
haaretz,סיום,196
haaretz,סמכות,196
haaretz,צופה,196
haaretz,ביטול,195
haaretz,הוראה,195
haaretz,זכה,195
haaretz,חקיקה,195
haaretz,סביבה,195
haaretz,עליון,195
haaretz,צפייה,195
haaretz,רגל,195
haaretz,חל,194
haaretz,מציע,194
haaretz,ביצוע,193
haaretz,דת,193
haaretz,מסביר,193
haaretz,נאלץ,192
haaretz,איזה,191
haaretz,חשמל,191
haaretz,משקיע,191
haaretz,צבא,191
haaretz,אומנם,190
haaretz,עורר,190
haaretz,קול,190
haaretz,רשם,190
haaretz,שוטר,190
haaretz,שינה,190
haaretz,הצלחה,189
haaretz,ייצר,189
haaretz,מסוים,189
haaretz,נותר,189
haaretz,עבור,189
haaretz,תומך,189
haaretz,אח,188
haaretz,אחריות,188
haaretz,הוציא,188
haaretz,"המפד""ל",188
haaretz,מעצר,188
haaretz,משמעותי,188
haaretz,נמסר,188
haaretz,תום,188
haaretz,נוגע,187
haaretz,עסקי,187
haaretz,פורסם,187
haaretz,צריכה,187
haaretz,אישום,186
haaretz,הסכים,186
haaretz,יחיד,186
haaretz,ספורט,186
haaretz,פרט,186
haaretz,גיוס,185
haaretz,הפך,185
haaretz,גדל,184
haaretz,מנסה,184
haaretz,נעצר,184
haaretz,אהוד,183
haaretz,ייצור,183
haaretz,לחץ,183
haaretz,מבחן,183
haaretz,שנייה,183
haaretz,אוויר,182
haaretz,מאמץ,182
haaretz,מצא,182
haaretz,נפצע,182
haaretz,אחדות,181
haaretz,אש,181
haaretz,השיג,181
haaretz,השפעה,181
haaretz,בריטי,180
haaretz,מוסד,180
haaretz,סבור,180
haaretz,עדות,180
haaretz,שעבד,180
haaretz,ידיעה,179
haaretz,תרופה,179
haaretz,אינתיפאדה,178
haaretz,חקלאי,178
haaretz,למעשה,178
haaretz,מועדון,178
haaretz,יתרון,177
haaretz,למען,177
haaretz,סיוע,177
haaretz,פעיל,177
haaretz,"ת""א",177
haaretz,ועד,176
haaretz,חומר,176
haaretz,טעם,176
haaretz,לילה,176
haaretz,מזרח,176
haaretz,עירייה,176
haaretz,רצון,176
haaretz,תשובה,176
haaretz,אמש,175
haaretz,הפעיל,175
haaretz,לקראת,175
haaretz,מיד,175
haaretz,ציון,175
haaretz,קשור,175
haaretz,בריאות,174
haaretz,הסביר,174
haaretz,מלא,174
haaretz,עובר,174
haaretz,פינה,174
haaretz,קבלה,174
haaretz,רוח,174
haaretz,בקרב,173
haaretz,העניק,173
haaretz,כלפי,173
haaretz,עתה,173
haaretz,רקע,173
haaretz,שורה,173
haaretz,אלון,172
haaretz,אברהם,171
haaretz,איבד,171
haaretz,בעלות,171
haaretz,דמות,171
haaretz,טרור,171
haaretz,ממוצע,171
haaretz,ייתכן,170
haaretz,לבן,170
haaretz,מחנה,170
haaretz,נאשם,170
haaretz,"דו""ח",169
haaretz,חברתי,169
haaretz,ייצג,169
haaretz,מפני,169
haaretz,סיכוי,169
haaretz,"מ""ר",168
haaretz,נהג,168
haaretz,גבול,167
haaretz,זאבי,167
haaretz,חוקה,167
haaretz,מדיני,167
haaretz,מהירות,167
haaretz,צורה,167
haaretz,תקווה,167
haaretz,מוקדם,166
haaretz,מנהיג,166
haaretz,סביר,166
haaretz,סדר,166
haaretz,תשתית,166
haaretz,איכות,165
haaretz,דו,165
haaretz,יצחק,165
haaretz,פיתח,165
haaretz,בניין,164
haaretz,"ד""ר",164
haaretz,חזק,164
haaretz,חקלאות,164
haaretz,חשד,164
haaretz,מטעם,164
haaretz,נוסע,164
haaretz,צרפתי,164
haaretz,קצין,164
haaretz,רבין,164
haaretz,אירופי,163
haaretz,חשש,163
haaretz,כיהן,163
haaretz,מארס,163
haaretz,רעיון,163
haaretz,שיווק,163
haaretz,שמאל,163
haaretz,שמעון,163
haaretz,כביש,162
haaretz,מסע,162
haaretz,נאמר,162
haaretz,בניגוד,161
haaretz,הסתדרות,161
haaretz,ודאי,161
haaretz,יעד,161
haaretz,סירב,161
haaretz,סעיף,161
haaretz,קהילה,161
haaretz,רובינשטיין,161
haaretz,שיחק,161
haaretz,אליעזר,160
haaretz,הבין,160
haaretz,נפגש,160
haaretz,נשק,160
haaretz,תוקף,160
haaretz,גל,159
haaretz,מוכר,159
haaretz,נועד,159
haaretz,צו,159
haaretz,התנגדות,158
haaretz,טבע,158
haaretz,מחוץ,158
haaretz,מת,158
haaretz,סימן,158
haaretz,רשמי,158
haaretz,אחראי,157
haaretz,דור,157
haaretz,החליף,157
haaretz,כיוון,157
haaretz,מהיר,157
haaretz,משותף,157
haaretz,עלות,157
haaretz,ציפה,157
haaretz,בעלה,156
haaretz,מחצית,156
haaretz,קלינטון,156
haaretz,ראוי,156
haaretz,אבו,155
haaretz,אמיתי,155
haaretz,הודה,155
haaretz,ריבית,155
haaretz,אמצע,154
haaretz,ביטל,154
haaretz,גוף,154
haaretz,העברה,154
haaretz,פגיעה,154
haaretz,ביטחוני,153
haaretz,זהות,153
haaretz,מכיוון,153
haaretz,רדיו,153
haaretz,דיווח,152
haaretz,ממשלתי,152
haaretz,מסעדה,152
haaretz,נהפך,152
haaretz,נשמע,152
haaretz,נתניה,152
haaretz,עונש,152
haaretz,פתיחה,152
haaretz,אוכל,151
haaretz,איגוד,151
haaretz,הביע,151
haaretz,הפסיד,151
haaretz,חושב,151
haaretz,טל,151
haaretz,ממשל,151
haaretz,נוצר,151
haaretz,קרקע,151
haaretz,תיכון,151
haaretz,הסתיים,150
haaretz,התברר,150
haaretz,מגמה,150
haaretz,רופא,150
haaretz,דחה,149
haaretz,מסמך,149
haaretz,נהנה,149
haaretz,צרפת,149
haaretz,תאונה,149
haaretz,הועבר,148
haaretz,הוריד,148
haaretz,הר,148
haaretz,יישוב,148
haaretz,מחלוקת,148
haaretz,עז,148
haaretz,פרי,148
haaretz,רחוק,148
haaretz,העיד,147
haaretz,חתם,147
haaretz,נסחר,147
haaretz,עיתונאי,147
haaretz,גרמני,146
haaretz,דן,146
haaretz,הוצג,146
haaretz,חוזה,146
haaretz,טיפל,146
haaretz,מאסר,146
haaretz,מיני,146
haaretz,ממש,146
haaretz,מערכת,146
haaretz,נפש,146
haaretz,פלשתיני,146
haaretz,קריה,146
haaretz,תחת,146
haaretz,גרם,145
haaretz,זוג,145
haaretz,ידע,145
haaretz,בולט,144
haaretz,ש,144
haaretz,גובה,143
haaretz,יוצר,143
haaretz,כיצד,143
haaretz,משה,143
haaretz,תכנון,143
haaretz,בורג,142
haaretz,הסתכם,142
haaretz,יפה,142
haaretz,ירוק,142
haaretz,לעבר,142
haaretz,מזון,142
haaretz,קואליציוני,142
haaretz,קצב,142
haaretz,דייוויד,141
haaretz,חווה,141
haaretz,תורה,141
haaretz,כלא,140
haaretz,טווח,139
haaretz,מינה,139
haaretz,משא,139
haaretz,תיאטרון,139
haaretz,אהבה,138
haaretz,בי,138
haaretz,צ',138
haaretz,שכונה,138
haaretz,אפשרי,137
haaretz,בשביל,137
haaretz,מבצע,137
haaretz,קרובה,137
haaretz,תחרות,137
haaretz,בדיוק,136
haaretz,חוסר,136
haaretz,יהדות,136
haaretz,לבד,136
haaretz,שמונה,136
haaretz,אליפות,135
haaretz,אסיר,135
haaretz,האמין,135
haaretz,הסדר,135
haaretz,כלומר,135
haaretz,קולנוע,135
haaretz,קופה,135
haaretz,אגף,134
haaretz,דורש,134
haaretz,דרש,134
haaretz,החזיר,134
haaretz,"חו""ל",134
haaretz,חזרה,134
haaretz,כבל,134
haaretz,למד,134
haaretz,סם,134
haaretz,פער,134
haaretz,שחרור,134
haaretz,שלמה,134
haaretz,ארצי,133
haaretz,סכסוך,133
haaretz,פרופ',133
haaretz,הסכמה,132
haaretz,כהונה,132
