Sub_Category,Lemma,Count
articles,חייב,40
articles,לרוב,40
articles,מבוצע,40
articles,מן,40
articles,מקובל,40
articles,מקור,40
articles,מקצועי,40
articles,מתוך,40
articles,קרנית,40
articles,ראשוני,40
articles,רחב,40
articles,ריכוז,40
articles,אז,39
articles,בעלה,39
articles,גישה,39
articles,גרמה,39
articles,חל,39
articles,חצי,39
articles,חשיפה,39
articles,ישראלי,39
articles,מגוון,39
articles,מהיר,39
articles,מין,39
articles,נובע,39
articles,עדיין,39
articles,פוגע,39
articles,תוכן,39
articles,בריא,38
articles,המליץ,38
articles,הערכה,38
articles,חדר,38
articles,חמור,38
articles,כירורגיה,38
articles,מול,38
articles,מזון,38
articles,מכיוון,38
articles,סיב,38
articles,קבוע,38
articles,תוכנית,38
articles,תמיכה,38
articles,אגן,37
articles,גירוי,37
articles,העלה,37
articles,התמודדות,37
articles,זיכרון,37
articles,ממצא,37
articles,עבור,37
articles,רגיש,37
articles,שיפר,37
articles,שני,37
articles,תחילה,37
articles,אוויר,36
articles,בגלל,36
articles,בעזרת,36
articles,גופנית,36
articles,יפה,36
articles,יצירה,36
articles,ניתוחי,36
articles,עצמי,36
articles,פועל,36
articles,פיזי,36
articles,פנימי,36
articles,קודם,36
articles,רגשי,36
articles,רקע,36
articles,שימש,36
articles,אבני,35
articles,גילאי,35
articles,הרכיב,35
articles,התלונן,35
articles,חזק,35
articles,ייצר,35
articles,מודעות,35
articles,ממושך,35
articles,מרפא,35
articles,ניסה,35
articles,פתרון,35
articles,אולי,34
articles,הביא,34
articles,הצליח,34
articles,השמנת,34
articles,התאים,34
articles,ייצור,34
articles,יעילות,34
articles,ישיר,34
articles,כה,34
articles,כפי,34
articles,לפי,34
articles,מיני,34
articles,מלא,34
articles,מתרחש,34
articles,ניכר,34
articles,נמשך,34
articles,סוכר,34
articles,עומד,34
articles,רשתית,34
articles,תכונה,34
articles,אפילו,33
articles,ביולוגי,33
articles,הבדל,33
articles,הסרה,33
articles,הערמונית,33
articles,הפחתה,33
articles,חוץ,33
articles,חסימה,33
articles,לקראת,33
articles,נדרש,33
articles,נטייה,33
articles,ספציפי,33
articles,עלה,33
articles,פרופסור,33
articles,רשת,33
articles,אבחנה,32
articles,אילו,32
articles,אכילה,32
articles,אכן,32
articles,בוצע,32
articles,גנטי,32
articles,דק,32
articles,החיל,32
articles,השופכה,32
articles,התמכרות,32
articles,זרע,32
articles,כיוון,32
articles,כרוך,32
articles,מאמץ,32
articles,מערכת,32
articles,משפחתי,32
articles,סימפטום,32
articles,עודד,32
articles,עתיד,32
articles,פותח,32
articles,צפוי,32
articles,קריאה,32
articles,תלונה,32
articles,איך,31
articles,אספירין,31
articles,ארגון,31
articles,ארוך,31
articles,בטוח,31
articles,בעין,31
articles,גרם,31
articles,התמודד,31
articles,טבעת,31
articles,יציאה,31
articles,לווה,31
articles,מבחן,31
articles,ניצול,31
articles,עובד,31
articles,עיצוב,31
articles,פתיחה,31
articles,אומר,30
articles,אמצע,30
articles,אסתטי,30
articles,אפשרי,30
articles,ביניים,30
articles,ביקש,30
articles,בסיסי,30
articles,גלוקוז,30
articles,הורמונלי,30
articles,העיד,30
articles,השיג,30
articles,השתנה,30
articles,חדשה,30
articles,חוק,30
articles,ידע,30
articles,למעשה,30
articles,מדויק,30
articles,משרד,30
articles,נהיגה,30
articles,נחשף,30
articles,נכנס,30
articles,נשימה,30
articles,סם,30
articles,עושה,30
articles,פוריות,30
articles,פיזיולוגי,30
articles,ציר,30
articles,קבוץ,30
articles,קובל,30
articles,קמט,30
articles,קצב,30
articles,קרום,30
articles,קשיש,30
articles,שבר,30
articles,תגובה,30
articles,תמיד,30
articles,אחות,29
articles,"בד""כ",29
articles,בחירה,29
articles,דופמין,29
articles,הגבלה,29
articles,החלטה,29
articles,השוואה,29
articles,חתך,29
articles,טראומה,29
articles,כבד,29
articles,כליה,29
articles,כתף,29
articles,מלאכותי,29
articles,מקביל,29
articles,סקר,29
articles,עניין,29
articles,פולשני,29
articles,פחד,29
articles,פעיל,29
articles,שיתוף,29
articles,שלילי,29
articles,אשפוז,28
articles,ודאי,28
articles,זקוק,28
articles,ייעוץ,28
articles,ינקו,28
articles,מבוסס,28
articles,משבר,28
articles,נקרא,28
articles,סביב,28
articles,פרט,28
articles,פריצה,28
articles,רואה,28
articles,תאי,28
articles,תורם,28
articles,תל,28
articles,תקשורת,28
articles,אובחן,27
articles,ארבעה,27
articles,העריך,27
articles,הפחית,27
articles,כאן,27
articles,לאומי,27
articles,לפחות,27
articles,מסגרת,27
articles,קרינה,27
articles,שווה,27
articles,אמיתי,26
articles,אקנה,26
articles,בניגוד,26
articles,גדל,26
articles,גל,26
articles,דור,26
articles,הלוואי,26
articles,כלומר,26
articles,כריתה,26
articles,מאה,26
articles,מביא,26
articles,מוגבר,26
articles,מוות,26
articles,מעל,26
articles,סכנה,26
articles,קורה,26
articles,שפה,26
articles,תזונתי,26
articles,אושר,25
articles,"ארה""ב",25
articles,בת,25
articles,גודל,25
articles,דורש,25
articles,די,25
articles,הבין,25
articles,הבנה,25
articles,הוכיח,25
articles,היצרות,25
articles,הפריה,25
articles,הקל,25
articles,חיובי,25
articles,חיידק,25
articles,כתיבה,25
articles,לפעמים,25
articles,לקוי,25
articles,מודע,25
articles,מולקולה,25
articles,מפני,25
articles,מתח,25
articles,מתקיים,25
articles,ניהול,25
articles,נעל,25
articles,"ס""מ",25
articles,פתח,25
articles,צינור,25
articles,רגיל,25
articles,רגש,25
articles,שואה,25
articles,שומה,25
articles,שוק,25
articles,תזונה,25
articles,אבנים,24
articles,איזון,24
articles,אינטרנט,24
articles,ביטחון,24
articles,בקרה,24
articles,המלצה,24
articles,הנוירו,24
articles,הרחבה,24
articles,וסת,24
articles,חולשה,24
articles,חסר,24
articles,טרום,24
articles,כולסטרול,24
articles,כתב,24
articles,לבד,24
articles,לחלוטין,24
articles,לימד,24
articles,מבלי,24
articles,מדען,24
articles,מוצא,24
articles,מזיק,24
articles,מיומנות,24
articles,מיידי,24
articles,מעט,24
articles,מר,24
articles,נפגע,24
articles,עברי,24
articles,שומר,24
articles,תלמיד,24
articles,תסמונת,24
articles,אוכל,23
articles,בכיר,23
articles,במקום,23
articles,גמילה,23
articles,דעת,23
articles,הוכח,23
articles,הצביע,23
articles,התערבות,23
articles,התפתח,23
articles,התקדמות,23
articles,זריקה,23
articles,חדשני,23
articles,חוויה,23
articles,חומרה,23
articles,יצא,23
articles,לייזר,23
articles,למעלה,23
articles,מדי,23
articles,מנוע,23
articles,מעוניין,23
articles,מראה,23
articles,נועד,23
articles,נורמלי,23
articles,נפרד,23
articles,נשאר,23
articles,עפעף,23
articles,פורסם,23
articles,פציעה,23
articles,רחוק,23
articles,שאיבה,23
articles,תוספת,23
articles,תחתון,23
articles,תרומה,23
articles,אולטרה,22
articles,ארוחה,22
articles,ביטוי,22
articles,ברזל,22
articles,דימוי,22
articles,הליך,22
articles,המשיך,22
articles,הפך,22
articles,הפסיק,22
articles,הקלה,22
articles,וידא,22
articles,וריד,22
articles,חופשיים,22
articles,חיוני,22
articles,יוצא,22
articles,כלכלי,22
articles,כלפי,22
articles,לוקח,22
articles,מדע,22
articles,מחשב,22
articles,מצוקה,22
articles,מרגיש,22
articles,משפר,22
articles,מתחת,22
articles,מתייחס,22
articles,נקבע,22
articles,נרתיק,22
articles,סנטר,22
articles,עוזר,22
articles,עליון,22
articles,עמוק,22
articles,פינה,22
articles,פסיכיאטרי,22
articles,ראה,22
articles,שתל,22
articles,תומך,22
articles,תיקון,22
articles,תת,22
articles,איבוד,21
articles,אלכוהול,21
articles,אמר,21
articles,אמריקאי,21
articles,בפני,21
articles,דקה,21
articles,הגדלה,21
articles,הזעה,21
articles,החל,21
articles,הקטנה,21
articles,התבגרות,21
articles,חזר,21
articles,חיפוש,21
articles,יומיומי,21
articles,מאופיין,21
articles,מאפיין,21
articles,מדעי,21
articles,מילה,21
articles,מיקום,21
articles,מעי,21
articles,משלים,21
articles,סוף,21
articles,עזרה,21
articles,קיבה,21
articles,רצפה,21
articles,שכיחה,21
articles,שתייה,21
articles,+,20
articles,אביב,20
articles,אומנם,20
articles,בדק,20
articles,ביקורת,20
articles,גן,20
articles,גרורות,20
articles,דווקא,20
articles,דרוש,20
articles,הולך,20
articles,הסבר,20
articles,הריונית,20
articles,השלכה,20
articles,התעללות,20
articles,זיהוי,20
articles,ייתכן,20
articles,כלשהו,20
articles,כפה,20
articles,לוקה,20
articles,לילה,20
articles,מחזור,20
articles,מינון,20
articles,מעבדה,20
articles,מעשן,20
articles,משולב,20
articles,נערה,20
articles,נקשר,20
articles,עדין,20
articles,עשן,20
articles,פריון,20
articles,פרק,20
articles,צלקת,20
articles,שיער,20
articles,שמירה,20
articles,תיק,20
articles,תמותה,20
articles,אבחן,19
articles,אדום,19
articles,אופי,19
articles,אופייני,19
articles,אורך,19
articles,בולט,19
articles,ביצית,19
articles,בריאותי,19
articles,גופני,19
articles,הגברה,19
articles,הישג,19
articles,הלל,19
articles,העביר,19
articles,הרס,19
articles,חושב,19
articles,חזרה,19
articles,חינוך,19
articles,חמישה,19
articles,כד,19
articles,כיתה,19
articles,לתוך,19
articles,מגביר,19
articles,מיהר,19
articles,מכריע,19
articles,מלאה,19
articles,מפחית,19
articles,מקיף,19
articles,מתיחה,19
articles,מתקשה,19
articles,נבחר,19
articles,נוגדן,19
articles,נוטה,19
articles,עמד,19
articles,צריכה,19
articles,שחרור,19
articles,שמיעה,19
articles,תלוי,19
articles,תפיסה,19
articles,אובדן,18
articles,אלצהיימר,18
articles,אלרגית,18
articles,באבן,18
articles,בדיוק,18
articles,ג',18
articles,ג'ורג',18
articles,דופן,18
articles,דידקטי,18
articles,הגביר,18
articles,החליף,18
articles,הכיר,18
articles,זרימה,18
articles,חיזוק,18
articles,חן,18
articles,טוען,18
articles,יופי,18
articles,כוונה,18
articles,כימי,18
articles,מהירות,18
articles,מחיר,18
articles,מלנומה,18
articles,מנע,18
articles,מעלה,18
articles,מערבי,18
articles,נוח,18
articles,נוירולוגית,18
articles,נותן,18
articles,נעזר,18
articles,עוסק,18
articles,רגע,18
